Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture	0	3	4	6	11	12	15	24	30	33	41
2018	178	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1035	0	0	0	0.0945	0	15.6861	6.7815	0.0612	0	0	0	6.2289	0	NA	15.6861	NA	0.099	0.1251	0.3285	6.2289	NA	NA	0.0612	NA
2019	178	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0729000000000006	0	0	0	0	15.759	6.7122	0.0576	0	0	0	6.1452	0	NA	15.759	NA	0.0981	0.1467	0.3222	6.1452	NA	NA	0.0576	NA
2020	178	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.102599999999999	0	0	0	0	15.8616	6.597	0.0702	0	0	0	6.0372	0	NA	15.8616	NA	0.0972	0.108	0.3546	6.0372	NA	NA	0.0702	NA
2021	178	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0288000000000004	0	0	0	0	15.8904	6.5439	0.0945	0	0	0	6.021	0	NA	15.8904	NA	0.0972	0.1188	0.3069	6.021	NA	NA	0.0945	NA
2022	178	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0251999999999999	0	0	0.0198	0	15.9156	6.5016	0.1116	0	0	0	6.0408	0	NA	15.9156	NA	0.0963	0.0855	0.279	6.0408	NA	NA	0.1116	NA
2013	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	13.0419	1.8612	0.1332	0	0	0	1.269	0.009	NA	13.0419	NA	0.0414	0.3816	0.1602	1.269	NA	NA	0.1332	0.009
2014	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0350999999999999	0	0	0	0.0279	0	13.0068	1.9053	0.1242	0	0	0	1.2969	0	NA	13.0068	NA	0.0369	0.4194	0.1521	1.2969	NA	NA	0.1242	NA
2015	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00809999999999889	0	0	0.0261	0	13.0149	1.9242	0.0972	0	0	0	1.323	0	NA	13.0149	NA	0.0477	0.1809	0.3726	1.323	NA	NA	0.0972	NA
2016	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0594000000000001	0	0	0	0	13.0743	1.9494	0.0126	0	0	0	1.2366	0	NA	13.0743	NA	0.0495	0.3204	0.3429	1.2366	NA	NA	0.0126	NA
2017	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.2826	0	0	0	0	13.3569	1.5777	0.1017	0	0	0	1.0161	0	NA	13.3569	NA	0.0549	0.1764	0.3303	1.0161	NA	NA	0.1017	NA
2018	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0611999999999995	0	0	0	0	13.4181	1.5417	0.0765	0	0	0	0.9639	0	NA	13.4181	NA	0.054	0.2151	0.3087	0.9639	NA	NA	0.0765	NA
2019	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.106200000000001	0	0	0	0	13.5243	1.4193	0.0927	0	0	0	0.8766	0	NA	13.5243	NA	0.0522	0.2277	0.2628	0.8766	NA	NA	0.0927	NA
2020	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0530999999999988	0	0	0	0	13.5774	1.3707	0.0882	0	0	0	0.8316	0	NA	13.5774	NA	0.0531	0.1539	0.3321	0.8316	NA	NA	0.0882	NA
2021	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0215999999999994	0	0	0	0	0	13.5558	1.3896	0.0909	0	0	0	0.8253	0	NA	13.5558	NA	0.0513	0.2682	0.2448	0.8253	NA	NA	0.0909	NA
2022	179	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0359999999999996	0	0	0.00540000000000007	0	13.5918	1.1178	0.3267	0	0	0	0.8307	0	NA	13.5918	NA	0.0594	0.0216	0.2061	0.8307	NA	NA	0.3267	NA
2013	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	7.8255	0.1827	0.0783	0	0	0	0.072	0	NA	7.8255	NA	0.0207	0.054	0.036	0.072	NA	NA	0.0783	NA
2014	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0107999999999997	0	0	0	0.0108	0	7.8147	0.1863	0.0855	0	0	0	0.0828	0	NA	7.8147	NA	0.0171	0.0387	0.0477	0.0828	NA	NA	0.0855	NA
2015	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0197999999999992	0	0	0	0	7.8345	0.1782	0.0738	0	0	0	0.0657	0	NA	7.8345	NA	0.018	0.0297	0.0648	0.0657	NA	NA	0.0738	NA
2016	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0197999999999992	0	0	0	0	0	7.8147	0.2502	0.0216	0	0	0	0.045	0	NA	7.8147	NA	0.0171	0.1233	0.0648	0.045	NA	NA	0.0216	NA
2017	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0332999999999997	0	0	0	0	7.848	0.1656	0.0729	0	0	0	0.0378	0	NA	7.848	NA	0.0189	0.0495	0.0594	0.0378	NA	NA	0.0729	NA
2018	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00450000000000017	0	0	0	0.0063	0	7.8435	0.1872	0.0558	0	0	0	0.0441	0	NA	7.8435	NA	0.0216	0.0621	0.0594	0.0441	NA	NA	0.0558	NA
2019	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00180000000000025	0	0	0	0.0036	0	7.8417	0.1773	0.0675	0	0	0	0.0477	0	NA	7.8417	NA	0.0198	0.0855	0.0243	0.0477	NA	NA	0.0675	NA
2020	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0135000000000005	0	0	0	0	7.8552	0.1602	0.0711	0	0	0	0.0459	0	NA	7.8552	NA	0.0198	0.0369	0.0576	0.0459	NA	NA	0.0711	NA
2021	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0297000000000001	0	0	0	0.0126	0	7.8255	0.1845	0.0765	0	0	0	0.0585	0	NA	7.8255	NA	0.0198	0.0621	0.0441	0.0585	NA	NA	0.0765	NA
2022	180	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00269999999999992	0	0	0.0018	0	7.8282	0.1251	0.1332	0	0	0	0.0603	0	NA	7.8282	NA	0.0216	0.0054	0.0378	0.0603	NA	NA	0.1332	NA
2013	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	3.6288	3.4011	0	0	0	0	3.1329	0	NA	3.6288	NA	0.2313	0.0162	0.0207	3.1329	NA	NA	NA	NA
2014	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00990000000000002	0	0	0	0	3.6387	3.3912	0	0	0	0	3.1248	0	NA	3.6387	NA	0.2358	0.0126	0.018	3.1248	NA	NA	NA	NA
2015	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0377999999999998	0	0	0	0	3.6765	3.3534	0	0	0	0	3.0861	0	NA	3.6765	NA	0.2403	0.0081	0.0189	3.0861	NA	NA	NA	NA
2016	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0072000000000001	0	0	0	0	3.6837	3.3462	0	0	0	0	3.0699	0	NA	3.6837	NA	0.2421	0.0081	0.0261	3.0699	NA	NA	NA	NA
2017	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0350999999999999	0	0	0	0	3.7188	3.3111	0	0	0	0	3.0222	0	NA	3.7188	NA	0.252	0.0108	0.0261	3.0222	NA	NA	NA	NA
2018	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00810000000000022	0	0	0	0	3.7269	3.303	0	0	0	0	2.9961	0	NA	3.7269	NA	0.2529	0.0279	0.0261	2.9961	NA	NA	NA	NA
2019	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0431999999999997	0	0	0	0	3.7701	3.2598	0	0	0	0	2.9502	0	NA	3.7701	NA	0.2709	0.0108	0.0279	2.9502	NA	NA	NA	NA
2020	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0017999999999998	0	0	0	0.00900000000000034	0	3.7683	3.2616	0	0	0	0	2.9592	0	NA	3.7683	NA	0.2709	0.0108	0.0207	2.9592	NA	NA	NA	NA
2021	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0135000000000001	0	0	0	0	3.7818	3.2481	0	0	0	0	2.9466	0	NA	3.7818	NA	0.27	0.0126	0.0189	2.9466	NA	NA	NA	NA
2022	181	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00629999999999997	0	0	0.0162	0	3.7881	3.2418	0	0	0	0	2.9628	0	NA	3.7881	NA	0.2628	0.0099	0.0063	2.9628	NA	NA	NA	NA
2013	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	16.5546	6.9804	0.0045	0	0	0	6.2676	0	NA	16.5546	NA	0.288	0.1512	0.2736	6.2676	NA	NA	0.0045	NA
2014	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0297000000000018	0	0	0	0.0251999999999999	0	16.5249	7.011	0.0036	0	0	0	6.2928	0	NA	16.5249	NA	0.2799	0.162	0.2763	6.2928	NA	NA	0.0036	NA
2015	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.116099999999999	0	0	0	0.1188	0	16.4088	7.1307	0	0	0	0	6.4116	0	NA	16.4088	NA	0.2718	0.1107	0.3366	6.4116	NA	NA	NA	NA
2016	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0450000000000017	0	0	0	0	16.4538	7.0857	0	0	0	0	6.3576	0	NA	16.4538	NA	0.2691	0.117	0.342	6.3576	NA	NA	NA	NA
2017	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.3096	0	0	0	0	16.7634	6.7761	0	0	0	0	6.0516	0	NA	16.7634	NA	0.2835	0.1242	0.3168	6.0516	NA	NA	NA	NA
2018	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0486000000000004	0	0	0	0	16.812	6.7275	0	0	0	0	5.9895	0	NA	16.812	NA	0.2835	0.1332	0.3213	5.9895	NA	NA	NA	NA
2019	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.380699999999997	0	0	0	0	17.1927	6.3468	0	0	0	0	5.6052	0	NA	17.1927	NA	0.2988	0.1629	0.2799	5.6052	NA	NA	NA	NA
2020	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.101700000000001	0	0	0	0	17.2944	6.2451	0	0	0	0	5.5008	0	NA	17.2944	NA	0.2988	0.1431	0.3024	5.5008	NA	NA	NA	NA
2021	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0962999999999994	0	0	0	0	17.3907	6.1479	0.0009	0	0	0	5.4135	0	NA	17.3907	NA	0.2997	0.1584	0.2763	5.4135	NA	NA	0.0009	NA
2022	182	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1098	0	0	0	0	17.5005	6.0102	0.0288	0	0	0	5.3415	0	NA	17.5005	NA	0.315	0.0855	0.2682	5.3415	NA	NA	0.0288	NA
2013	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	10.6272	3.6648	0.36	0	0.0981	0	2.4147	0	NA	10.6272	NA	0.1116	0.7146	0.3258	2.4147	0.0981	NA	0.36	NA
2014	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648	0	0.00180000000000001	0	0.108	0	10.5624	3.7278	0.3618	0	0.0999	0	2.5227	0	NA	10.5624	NA	0.1134	0.5652	0.4266	2.5227	0.0999	NA	0.3618	NA
2015	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1944	0	0	0	0.2295	0	10.368	4.0662	0.2178	0	0.0981	0	2.7522	0	NA	10.368	NA	0.1125	0.3267	0.7767	2.7522	0.0981	NA	0.2178	NA
2016	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1944	0	0.0054	0	0.1224	0	10.1736	4.4487	0.0297	0	0.1035	0	2.8746	0	NA	10.1736	NA	0.1134	0.6561	0.7011	2.8746	0.1035	NA	0.0297	NA
2017	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1854	0.0018	0	0	0	10.359	3.9978	0.2952	0	0.1053	0	2.7027	0	NA	10.359	NA	0.1251	0.4365	0.6282	2.7027	0.1053	NA	0.2952	NA
2018	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0566999999999993	0.000900000000000012	0	0	0	10.4157	4.0527	0.1836	0	0.1062	0	2.6289	0	NA	10.4157	NA	0.1269	0.5562	0.6345	2.6289	0.1062	NA	0.1836	NA
2019	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.2052	0.0018	0	0	0	10.6209	3.7467	0.2844	0	0.108	0	2.3697	0	NA	10.6209	NA	0.1179	0.6741	0.477	2.3697	0.108	NA	0.2844	NA
2020	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0891000000000002	0	0	0	0	10.71	3.6936	0.2484	0	0.1071	0	2.3211	0	NA	10.71	NA	0.117	0.4563	0.6921	2.3211	0.1071	NA	0.2484	NA
2021	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0683999999999987	0	0	0	0.0657000000000001	0	10.6416	3.7638	0.2466	0	0.1044	0	2.3868	0	NA	10.6416	NA	0.1035	0.5949	0.5742	2.3868	0.1044	NA	0.2466	NA
2022	183	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00360000000000049	0	0	0	0.1179	0	10.638	3.2013	0.8127	0	0.1044	0	2.5047	0	NA	10.638	NA	0.1296	0.0666	0.396	2.5047	0.1044	NA	0.8127	NA
2013	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	2.4966	0.2205	0.099	0	0	0	0.1044	0	NA	2.4966	NA	0.0108	0.0891	0.0162	0.1044	NA	NA	0.099	NA
2014	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.1026	0	0	0	0.0972	0	2.394	0.3195	0.1026	0	0	0	0.2016	0	NA	2.394	NA	0.0108	0.0864	0.0207	0.2016	NA	NA	0.1026	NA
2015	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0558000000000001	0	0	0	0.0603	0	2.3382	0.3942	0.0837	0	0	0	0.2619	0	NA	2.3382	NA	0.0099	0.0738	0.0486	0.2619	NA	NA	0.0837	NA
2016	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0342000000000002	0	0	0	0	0	2.304	0.4896	0.0225	0	0	0	0.2421	0	NA	2.304	NA	0.009	0.1899	0.0486	0.2421	NA	NA	0.0225	NA
2017	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.1341	0	0	0	0	2.4381	0.2934	0.0846	0	0	0	0.1485	0	NA	2.4381	NA	0.0108	0.0927	0.0414	0.1485	NA	NA	0.0846	NA
2018	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0125999999999999	0	0	0	0	2.4507	0.3006	0.0648	0	0	0	0.1395	0	NA	2.4507	NA	0.0117	0.1071	0.0423	0.1395	NA	NA	0.0648	NA
2019	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0135000000000001	0	0	0	0	2.4642	0.27	0.0819	0	0	0	0.1197	0	NA	2.4642	NA	0.0144	0.1026	0.0333	0.1197	NA	NA	0.0819	NA
2020	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0503999999999998	0	0	0	0	2.5146	0.216	0.0855	0	0	0	0.0963	0	NA	2.5146	NA	0.0144	0.0657	0.0396	0.0963	NA	NA	0.0855	NA
2021	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0441000000000003	0	0	0	0	2.5587	0.1638	0.0936	0	0	0	0.0468	0	NA	2.5587	NA	0.0144	0.0666	0.036	0.0468	NA	NA	0.0936	NA
2022	184	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0072000000000001	0	0	0	0.0018	0	2.5515	0.0801	0.1845	0	0	0	0.0486	0	NA	2.5515	NA	0.0126	0.0018	0.0171	0.0486	NA	NA	0.1845	NA
2013	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	0.9999	0.1926	0	0	0.0297	0	0.1224	0	NA	0.9999	NA	0.0405	NA	NA	0.1224	0.0297	NA	NA	NA
2014	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00990000000000002	0	0	0	0	1.0098	0.1827	0	0	0.0297	0	0.1125	0	NA	1.0098	NA	0.0405	NA	NA	0.1125	0.0297	NA	NA	NA
2015	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0162	0.000899999999999998	0	0	0	1.026	0.1665	0	0	0.0306	0	0.0954	0	NA	1.026	NA	0.0405	NA	NA	0.0954	0.0306	NA	NA	NA
2016	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00269999999999992	0.000900000000000001	0	0	0	1.0287	0.1638	0	0	0.0315	0	0.0918	0	NA	1.0287	NA	0.0405	NA	NA	0.0918	0.0315	NA	NA	NA
2017	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0117	0	0	0	0	1.0404	0.1521	0	0	0.0315	0	0.0801	0	NA	1.0404	NA	0.0405	NA	NA	0.0801	0.0315	NA	NA	NA
2018	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00269999999999992	0	0	0	0	1.0431	0.1494	0	0	0.0315	0	0.0774	0	NA	1.0431	NA	0.0405	NA	NA	0.0774	0.0315	NA	NA	NA
2019	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00269999999999992	0	0	0	0.00270000000000001	0	1.0404	0.1521	0	0	0.0315	0	0.0801	0	NA	1.0404	NA	0.0405	NA	NA	0.0801	0.0315	NA	NA	NA
2020	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00990000000000002	0	0	0	0.0108	0	1.0305	0.162	0	0	0.0315	0	0.0909	0	NA	1.0305	NA	0.0396	NA	NA	0.0909	0.0315	NA	NA	NA
2021	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.000899999999999901	0	0	0	0.000899999999999998	0	1.0296	0.1629	0	0	0.0315	0	0.0918	0	NA	1.0296	NA	0.0396	NA	NA	0.0918	0.0315	NA	NA	NA
2022	185	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.000899999999999901	0	0	0.00360000000000001	0	1.0305	0.162	0	0	0.0315	0	0.0954	0	NA	1.0305	NA	0.0351	NA	NA	0.0954	0.0315	NA	NA	NA
2013	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	17.1099	4.0554	0.189	0	0.0171	0	2.4336	0	NA	17.1099	NA	0.5472	0.5454	0.5121	2.4336	0.0171	NA	0.189	NA
2014	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.122399999999999	0	0	0	0.1305	0	16.9875	4.158	0.2088	0	0.0171	0	2.5641	0	NA	16.9875	NA	0.5472	0.4212	0.6084	2.5641	0.0171	NA	0.2088	NA
2015	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.4221	0	0.000899999999999998	0	0.423	0	16.5654	4.6431	0.1458	0	0.018	0	2.9871	0	NA	16.5654	0.0072	0.5418	0.1863	0.9027	2.9871	0.018	NA	0.1458	NA
2016	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.287100000000002	0	0.0045	0	0.2529	0	16.2783	5.067	0.009	0	0.0225	0	3.24	0	NA	16.2783	0.0072	0.5418	0.3645	0.891	3.24	0.0225	NA	0.009	NA
2017	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.133200000000002	0.0018	0	0	0	16.4115	4.7709	0.1719	0	0.0243	0	3.1482	0	NA	16.4115	NA	0.5499	0.2583	0.7902	3.1482	0.0243	NA	0.1719	NA
2018	186	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0953999999999979	0	0	0	0	16.5069	4.7412	0.1062	0	0.0243	0	3.0789	0	NA	16.5069	NA	0.5526	0.3186	0.7668	3.0789	0.0243	NA	0.1062	NA
